"","spm.median","spm.mean","spm.geomean","spm.validn","spm.sd","spm.filtmean","spm.cv"
"2005-08-27",20.6462230682373,20.7249018351237,20.6966066776149,3,1.32797354153895,20.7249018351237,0.0640762283027251
"2005-09-02",6.50877237319946,6.88588130950928,6.8366315134028,25,0.855517296562543,6.69260549545288,0.106610044614712
"2005-09-03",9.70493221282959,9.69675407409668,9.68718751038305,5,0.48103059031496,9.69675407409668,0.0496073827013883
"2005-09-04",10.2355098724365,10.3632280731201,10.3063770589172,25,1.11015991661328,10.1996048637058,0.0976190542774564
"2005-09-05",9.26872730255127,9.37334750248836,9.36701817372289,13,0.362936922654229,9.30749924977621,0.0308047861023799
"2005-09-06",14.0862264633179,13.8788979848226,13.864931714134,3,0.75697205487197,13.8788979848226,0.0545412219111175
"2005-09-07",12.6068744659424,12.7988055173089,12.7680128433314,17,0.927997427357051,12.5582554499308,0.0529204287871006
"2005-09-11",20.7877712249756,20.6496870858329,20.6419826795186,7,0.607348262524939,20.6496870858329,0.0294119838233105
"2005-09-19",10.2986950874329,10.190908908844,10.1703669528887,8,0.686706351843456,10.3459288733346,0.0551762130679007
"2005-09-25",19.9248428344727,19.9248428344727,19.9248428344727,1,NA,NA,NA
"2005-10-01",8.74322748184204,9.19852423667908,9.15836544767519,4,1.02643646762556,9.19852423667908,0.111587080842017
"2005-10-02",10.1792249679565,10.1543488105138,10.1289692720776,24,0.734786961991985,10.0503235730258,0.0671326668081766
"2005-10-03",12.5746555328369,12.5919389724731,12.5893070669093,4,0.297429375245785,12.5919389724731,0.0236206175947951
"2005-10-04",13.0975317955017,13.0108730196953,12.9513469140886,16,1.28328319332725,13.0108730196953,0.0986315976940726
"2006-04-27",20.9734420776367,21.047261428833,21.0391569334676,15,0.604044235842331,20.9820404052734,0.0271377043065371
"2006-04-28",21.5294818878174,21.4683022499084,21.4649188119974,8,0.40737773108504,21.4683022499084,0.0189757776997377
"2006-05-13",13.0582942962646,13.2583148574829,13.2411206540762,25,0.687997359013296,13.2701291208682,0.0452642126754126
"2006-05-14",12.1119194030762,12.2422926425934,12.2353676957495,24,0.427955772696042,12.1812667017398,0.0257029647010056
"2006-05-15",17.3058776855469,17.3058776855469,17.2887291351301,2,1.08926338340283,17.3058776855469,0.0629418168321238
"2006-05-30",11.887538433075,11.8903217792511,11.8630141224549,20,0.825776762788215,11.8890441788567,0.0597101337276658
"2006-07-01",16.2283000946045,16.4563840230306,16.4513199155559,3,0.502708018027029,16.4563840230306,0.0305479027059342
"2006-07-31",12.9005069732666,12.9001771608988,12.8957117918368,6,0.372160468502802,12.7842233657837,0.0210311831837227
"2006-08-09",5.46308565139771,5.41851607958476,5.41327526975803,6,0.25826897770329,5.50883502960205,0.0270451676852823
"2006-08-22",7.54175806045532,7.28490070196298,7.25468556192997,13,0.686419075301152,7.37208664417267,0.0864532520223107
"2006-08-23",6.66217470169067,6.70998883247375,6.68395645877999,16,0.611627559638112,6.70596122741699,0.0796247695731205
"2006-08-24",9.65670967102051,9.90560445785522,9.8811435221614,20,0.733240401330771,9.64022670072668,0.0384315306304905
"2006-08-25",8.63998985290527,9.11190924924963,9.03074622907782,17,1.28393417909381,8.7956595102946,0.112032991032923
"2006-08-30",17.6028594970703,17.5868968963623,17.554801339635,8,1.12235283275557,17.8796468462263,0.0457711098605229
"2006-09-18",16.4721851348877,16.7194204330444,16.6836860230606,8,1.18071695664168,16.4194262368338,0.054011240171353
"2006-09-19",14.4690790176392,14.4484604644775,14.3851238623016,25,1.38357132657945,14.3206218372692,0.0819831189083748
"2006-09-21",10.6870579719543,10.8071130116781,10.730451904232,24,1.32276300068906,10.5792216777802,0.0952901862013864
"2006-09-27",22.2345333099365,22.2345333099365,22.2345333099365,1,NA,NA,NA
"2006-09-28",18.9189853668213,18.755672454834,18.6930325296261,3,1.86620216165745,18.755672454834,0.0995006799223807
"2006-10-06",13.1504459381104,13.4026748657227,13.3904000995123,5,0.644698648845307,13.4026748657227,0.0481022374491919
"2006-10-07",13.1780891418457,13.161076006682,13.1245310097054,23,1.00378276091298,13.0835650444031,0.0651962516342346
"2006-10-08",14.4852256774902,14.4852256774902,14.4852256774902,1,NA,NA,NA
"2006-10-09",16.7506275177002,17.0728647708893,17.047534244477,8,1.00442737513318,16.8190610068185,0.0451163947374249
"2006-10-16",23.3435897827148,23.3435897827148,23.3435897827148,1,NA,NA,NA
"2007-06-02",12.4802360534668,12.544607963562,12.5412421425691,25,0.297678504785354,12.5116066065702,0.01892425174137
"2007-06-15",5.54543662071228,5.57747977120536,5.55612606338819,14,0.510715188577884,5.57747977120536,0.091567376221521
"2007-06-25",17.7567253112793,17.935795211792,17.9116766564169,5,1.04543116529673,17.935795211792,0.0582874164737007
"2007-07-04",7.09500479698181,7.23745765686035,7.15808599144805,20,1.09950524976076,7.1241896573235,0.125096755731242
"2007-07-13",3.18657875061035,3.20134406998044,3.13090306654916,21,0.692046530495442,3.12211052576701,0.17689465394594
"2007-07-17",11.5711860656738,11.588064511617,11.587248264418,3,0.168567937780053,11.588064511617,0.0145466861710223
"2007-08-01",7.9921452999115,8.00739359855652,7.99958364514852,8,0.379159200146878,7.91767815181187,0.0384331473964477
"2007-08-10",16.1179990768433,16.1429171562195,16.123032792554,6,0.872542218434245,16.411240196228,0.0390966966864377
"2007-08-12",6.95413708686829,7.00364391803741,6.9983110319394,20,0.282517098093224,6.94347153769599,0.0323330341154648
"2007-08-14",8.78452110290527,8.90621023178101,8.88084675512823,25,0.693442359635949,8.79381165297135,0.0678272428992716
"2007-08-16",12.8798675537109,12.8798675537109,12.8798675537109,1,NA,NA,NA
"2007-08-21",15.1197872161865,14.9741210504012,14.9553871273551,22,0.762111617060659,15.0571500376651,0.040490226413143
"2007-08-27",6.79268407821655,6.79268407821655,6.79268407821655,1,NA,NA,NA
"2007-08-28",5.80619549751282,5.84574337439104,5.8399392027129,22,0.26813939608895,5.77755882865504,0.0378689506762724
"2007-08-29",7.57613134384155,7.58001470565796,7.57109107249763,3,0.450320881209285,7.58001470565796,0.0594089719737815
"2007-08-30",7.88096141815186,7.90117699167003,7.8971819745069,23,0.25854842198869,7.80563259124756,0.0204370433107105
"2007-09-02",17.2097024917603,17.2097024917603,17.2042963254316,2,0.609996396119991,17.2097024917603,0.0354449123343095
"2007-09-08",11.5136799812317,11.795520067215,11.7265263780116,12,1.33895390558816,11.6078153090043,0.105756297804959
"2007-09-12",9.46384906768799,9.54318929973402,9.52890364286403,19,0.539893526723728,9.43213872348561,0.0476447195108281
"2007-09-13",9.7600474357605,10.0466256141663,10.0147588256196,14,0.835339956484659,9.94810647230882,0.0784284164813606
"2007-09-17",17.8934135437012,17.8934135437012,17.8934135437012,1,NA,NA,NA
"2007-09-18",17.0930871963501,17.0930871963501,17.0768601749032,2,1.05306834425125,17.0930871963501,0.0616078495449385
"2007-09-20",20.4606151580811,20.4606151580811,20.4606151580811,1,NA,NA,NA
"2007-09-26",7.49821710586548,7.59956026077271,7.59654514380468,7,0.233045255670055,7.53623104095459,0.0235442523435592
"2007-09-29",12.282265663147,12.2645963668823,12.2289998736723,10,0.979912416875896,12.4280021455553,0.0710572769110026
"2007-10-08",16.6812744140625,16.7568595068795,16.7180385625881,7,1.23251534018703,16.7568595068795,0.0735528838014674
"2007-10-19",19.7057495117188,19.5816774368286,19.5490021869772,16,1.16487206481263,19.5816774368286,0.0594878589217172
"2007-10-28",17.2593383789062,17.4010834503174,17.3901322740028,25,0.635498884098089,17.3352313041687,0.0320295818095645
"2007-11-09",12.7358751296997,12.9677214050293,12.94932242052,25,0.711401902452601,12.7929755124179,0.0436473379250242
"2008-05-04",22.3414440155029,22.3356604576111,22.3340473317206,4,0.309896072564608,22.3356604576111,0.0138744978306208
"2008-07-17",6.38515758514404,6.34439329479052,6.32961337757277,23,0.43764034279418,6.43393458818135,0.047227030308804
"2008-08-09",22.0439968109131,21.7703353034125,21.7604287816176,9,0.686259411090723,21.9589877128601,0.0188955764952204
"2008-08-18",8.81664037704468,9.05882896076549,9.0365193480243,22,0.666851126658737,8.84678659941021,0.0452990469563833
"2008-08-21",16.7228965759277,16.7228965759277,16.7222214723494,2,0.212503735842352,16.7228965759277,0.0127073521550236
"2008-09-04",17.1925096511841,17.1925096511841,17.1776506643465,2,1.01064905851158,17.1925096511841,0.0587842658818561
"2008-09-17",12.9765186309814,13.0100041798183,13.0034645716143,14,0.42977818518717,12.8905769983927,0.0256368815236477
"2008-10-14",8.80058097839355,8.76684515816825,8.76426227259712,7,0.230134929249055,8.75883007049561,0.0109721437413255
"2008-11-01",24.3515348434448,24.3515348434448,24.3437156177842,2,0.872650161243273,24.3515348434448,0.035835530156662
"2008-11-02",18.9583730697632,18.8955764770508,18.8657579124983,6,1.1538591660931,19.2635272979736,0.0418147693031844
"2008-11-12",18.252046585083,18.252046585083,18.2512641571093,2,0.239002976787697,18.252046585083,0.0130945850742584
"2008-11-13",16.1890163421631,16.1981557210286,16.1803495677034,15,0.787746477211461,16.187350493211,0.0412302705722064
"2008-11-27",20.4002952575684,20.4002952575684,20.4002952575684,1,NA,NA,NA
"2009-04-25",24.588888168335,24.4841003417969,24.4834958909638,3,0.210368248613345,24.4841003417969,0.00859203506261673
"2009-07-09",7.53832054138184,7.9872171163559,7.95119209872656,20,0.796384038016138,7.66138806939125,0.063335540913059
"2009-07-25",14.3745050430298,14.6315600077311,14.616033498838,9,0.733876884415603,14.4065489768982,0.02136623305778
"2009-08-01",20.7112407684326,20.7112407684326,20.7089064669591,2,0.439743358623264,20.7112407684326,0.0212321107914262
"2009-09-02",12.3490529060364,12.5011639595032,12.4482461200139,16,1.19042150407533,12.4729596546718,0.0806024255344041
"2009-09-04",9.48451328277588,9.8204196583141,9.79499700945277,11,0.755970498323184,9.52795675065782,0.0451530595239657
"2009-09-22",20.887565612793,20.887565612793,20.887565612793,1,NA,NA,NA
"2009-10-03",15.0598082542419,14.7756637334824,14.7526358054577,8,0.876360361915085,14.7756637334824,0.0593110656632778
"2009-11-02",18.8379211425781,18.8379211425781,18.8379211425781,1,NA,NA,NA
"2009-12-02",16.8546619415283,16.0896402994792,16.0394168900203,3,1.52759416001711,16.0896402994792,0.0949427166539306
"2010-03-13",27.775182723999,27.775182723999,27.7740788692821,2,0.350195129703926,27.775182723999,0.0126082025520337
"2010-07-01",17.3032855987549,17.3032855987549,17.3032855987549,1,NA,NA,NA
"2010-07-31",16.7541875839233,16.701639175415,16.6930221454194,8,0.573070484293705,16.701639175415,0.0343122299718503
"2010-08-07",12.4802389144897,12.5423797369003,12.4717535855596,8,1.41974162010047,12.227258001055,0.0976218580674927
"2010-08-22",9.59930801391602,9.81241058349609,9.75333537121825,25,1.12495772959436,9.50751560384577,0.0825542379022602
"2010-08-27",11.9013466835022,11.9379087175642,11.9172838559741,14,0.732553438699423,11.8393199627216,0.0556399945366352
"2010-09-06",14.4829187393188,14.3633460998535,14.2890114947525,11,1.52152579948708,14.3704631593492,0.0807932020227212
"2010-09-07",10.2389907836914,10.2274824778239,10.2273442268548,3,0.0650937933996217,10.2274824778239,0.00636459593460694
"2010-09-09",12.8694109916687,12.9258000254631,12.9233865323124,16,0.259240836753338,12.8527267319815,0.0138144076901718
"2010-09-21",15.5630712509155,15.7012915611267,15.6457908389294,4,1.53349529809494,15.7012915611267,0.0976668251859977
"2010-10-20",17.719856262207,17.5913938221179,17.5470344976464,19,1.27841026531511,17.5884506562177,0.0615790195602004
"2011-07-31",6.7388768196106,6.66456691424052,6.65734774994757,18,0.317869515079809,6.69500468758976,0.0447192161824109
"2011-08-16",11.3066749572754,11.3582256317139,11.3551610563294,5,0.29555898747124,11.3582256317139,0.0260215809277459
"2011-08-18",18.4349403381348,18.4229283766313,18.4120471077127,11,0.663734437068389,18.5225133895874,0.0327635365923406
"2011-08-23",17.6988754272461,17.6500957489014,17.6338641997893,10,0.796343329907141,17.6500957489014,0.0451183574999422
"2011-08-31",13.394688129425,13.4521898031235,13.4377480153034,8,0.666143915365132,13.453114827474,0.0272968773022857
"2011-09-12",10.6939554214478,11.191610399882,11.1578126667957,15,0.921649612496001,10.9178891548744,0.0555626172436371
"2011-09-30",20.9954919815063,21.0668849945068,21.0660684522219,4,0.21477695411901,21.0668849945068,0.0101950029240209
"2011-10-09",20.9687976837158,21.15225537618,21.1484707176917,3,0.491859306244713,21.15225537618,0.0232532794965499
"2011-10-10",17.2134532928467,17.2134532928467,17.1906468881183,2,1.25270414148104,17.2134532928467,0.07277471406633
"2011-10-23",31.3788433074951,31.3788433074951,31.3788433074951,1,NA,NA,NA
"2011-11-08",22.3321380615234,22.3321380615234,22.3321380615234,1,NA,NA,NA
"2011-11-26",25.2552051544189,25.3344529469808,25.3340710522346,3,0.170576129111594,25.3344529469808,0.0067329706889101
"2012-04-19",22.292631149292,22.3894812266032,22.3888045219272,3,0.213561560316859,22.3894812266032,0.0095384773838844
"2012-05-19",17.081262588501,16.9848976135254,16.9821149554952,5,0.343097314158324,16.9848976135254,0.0202001402637311
"2012-05-21",13.996298789978,13.996298789978,13.996298789978,1,NA,NA,NA
"2012-06-17",1.57554519176483,1.90983759611845,1.68059121313891,24,1.06136872539565,1.5955431943848,0.403824157226607
"2012-07-01",13.0836315155029,13.0836315155029,13.0836315155029,1,NA,NA,NA
"2012-07-03",6.22264862060547,6.30018603006999,6.29641736454599,15,0.229645557703824,6.22080557162945,0.0157759903557777
"2012-07-12",22.4320793151855,22.4320793151855,22.4320793151856,1,NA,NA,NA
"2012-07-22",8.78799629211426,8.87651735941569,8.83444800499896,15,0.902953992409701,8.73021189371745,0.0717040011727008
"2012-07-31",11.022716999054,11.1069756031036,10.9957533436229,20,1.62151049059092,10.9204106611364,0.117082917925078
"2012-08-04",8.26843357086182,8.2770881652832,8.27674177300804,11,0.0795534699474609,8.27289390563965,0.00614466768109954
"2012-08-09",15.1682577133179,15.1360143993212,15.0817147190245,23,1.30417557036235,15.0472648620605,0.0652405558361523
"2012-08-17",7.06865668296814,7.18717855215073,7.14846528968666,16,0.773027902363491,7.10561587015788,0.102089074617793
"2012-08-21",11.1135120391846,11.1480730374654,11.1413712632168,6,0.426559617667068,11.0031717300415,0.0240399350491362
"2012-08-25",21.2473621368408,21.1324602014878,21.0808716374773,17,1.52425695168253,20.7929710388184,0.0609292640631733
"2012-09-03",11.4345436096191,11.8105275233587,11.7816343206145,24,0.877514393665544,11.5940017266707,0.0433588613040335
"2012-09-14",8.14404726028442,8.0896852016449,8.06678901349742,12,0.641075261898477,7.96726582267068,0.0632883922033273
"2012-09-16",10.3389263153076,10.3389263153076,10.3389263153076,1,NA,NA,NA
"2012-10-02",18.4395713806152,18.3826863425119,18.3633056790976,7,0.913247388740826,18.1527105967204,0.0410973662198711
"2012-11-12",19.0684204101562,19.0653781890869,19.0625521182979,3,0.401983311987919,19.0653781890869,0.0210844656739102
"2013-07-12",11.5573854446411,11.5573854446411,11.5573854446411,1,NA,NA,NA
"2013-07-13",16.1843948364258,16.1428246247141,16.1109946907747,19,1.03454553269619,16.1685694376628,0.0377990856489896
"2013-07-20",12.2316074371338,12.4427662629348,12.4070424342973,13,0.98532350682201,12.2988931337992,0.0711418913343647
"2013-08-04",2.77473306655884,2.82473704550001,2.79831264599503,9,0.409988245689776,2.74113708734512,0.126488779102967
"2013-08-05",2.88310194015503,2.94393129348755,2.90691563089051,25,0.479608042084747,2.87013259141342,0.147666559839892
"2013-08-07",3.16031789779663,3.20318870544434,3.19856247407307,25,0.178591699472569,3.16831217641416,0.0419223692533895
"2013-08-08",6.26842594146729,6.26842594146729,6.26842594146728,1,NA,NA,NA
"2013-08-10",6.78696370124817,7.06156785147531,7.03404899774673,14,0.65724980982331,6.96291057880108,0.0812876363229391
"2013-08-12",14.9166960716248,15.4890888532003,15.3662335188498,6,2.16257949703697,15.4890888532003,0.139619542345781
"2013-08-21",5.76501512527466,5.70976596832275,5.67681711238579,25,0.622389278455257,5.70994124205216,0.10040762206766
"2013-08-25",20.906135559082,20.906135559082,20.906135559082,1,NA,NA,NA
"2013-09-06",10.6721210479736,10.9610468408336,10.8841349497591,23,1.34156161042253,10.7353006090437,0.108300748677045
"2013-09-17",14.0009179115295,13.9878540039062,13.9514986891122,20,1.04181324468993,13.941028965844,0.060849069390425
"2013-09-18",15.3009934425354,15.5172322591146,15.4930159082574,6,0.958539289963038,15.2183006286621,0.0454445958019483
"2013-09-19",12.6449427604675,12.6507528622945,12.6402632102325,6,0.564273141282977,12.6507528622945,0.0446039178399247
"2013-09-21",15.9972581863403,15.9972581863403,15.9972581863403,1,NA,NA,NA
"2013-10-02",14.711314201355,14.9683790206909,14.9577239329732,3,0.69665466596491,14.9683790206909,0.0465417574609728
"2013-10-03",11.6453819274902,11.9741015434265,11.9458870941142,16,0.86516970426899,11.7409451348441,0.0531093250503017
"2013-10-06",14.2845602035522,14.2717591921488,14.223756710998,18,1.20447341056574,14.2646097540855,0.075704648686988
"2013-10-08",17.248929977417,17.3638699849447,17.3601653327455,12,0.375027223469798,17.3613828659058,0.0179067354579298
"2013-10-19",14.7320795059204,14.7320795059204,14.7320795059204,1,NA,NA,NA
"2013-11-05",17.3102226257324,17.001756477356,16.9700479041093,5,1.15246333925434,17.001756477356,0.0677849574418539
"2013-12-17",29.5731239318848,29.5731239318848,29.5731239318848,1,NA,NA,NA
"2014-05-13",20.6531820297241,20.6705773217337,20.6668411176021,14,0.407719941005643,20.6722776095072,0.0158350396422071
"2014-05-16",20.0152759552002,19.9387678418841,19.9381142691873,7,0.174293418081603,19.9387678418841,0.00874143374674721
"2014-05-29",15.6652536392212,15.8793923854828,15.8600553469038,16,0.813198088364765,15.7966468811035,0.0486726214936177
"2014-06-23",19.1356086730957,19.1663684844971,19.162903820526,4,0.421370512936355,19.1663684844971,0.0219848905272371
"2014-06-28",11.1732959747314,11.3291886806488,11.30031144555,20,0.839597592117548,11.140393310123,0.057499784386644
"2014-07-12",8.76501941680908,8.96317509242466,8.94310541437145,14,0.631637574166097,8.79821046193441,0.0583637901926775
"2014-08-12",14.2257442474365,14.2258159092494,14.185841115358,14,1.11284440419353,14.0605806203989,0.068495425796665
"2014-08-24",8.57117462158203,8.51385290145874,8.47812833205905,25,0.802906011714416,8.33264383402738,0.0804944906889089
"2014-09-07",20.6753330230713,20.8826560974121,20.8671451567913,4,0.934598111818214,20.8826560974121,0.0447547528177718
"2014-09-08",12.3858466148376,12.3375933510917,12.3158836041604,14,0.759999153913013,12.2408556571374,0.0568225789251328
"2014-09-09",8.20423269271851,8.20423269271851,8.20349438931778,2,0.155652694822977,8.20423269271851,0.0189722428230398
"2014-09-25",13.7496166229248,14.2702696209862,14.1788270131134,21,1.70015891990771,14.0675927639008,0.103858521367775
"2014-09-26",16.0896663665771,16.0896663665771,16.0896663665772,1,NA,NA,NA
"2014-10-09",14.9282217025757,14.9754154568627,14.9259459493644,21,1.24313271974606,15.1783353020163,0.0533495862425695
"2015-06-15",9.78760385513306,9.97469225796786,9.89875198456683,22,1.2794737244519,9.73449301719666,0.109204188742179
"2015-07-03",10.3377552032471,10.3859573841095,10.3643538328107,20,0.691731906983388,10.2421192593045,0.0544732866291145
"2015-07-17",8.09416961669922,8.11253118515015,8.11009849024017,3,0.243560446106524,8.11253118515015,0.0300227438943295
"2015-07-30",7.79844093322754,7.84298290525164,7.84223775927947,7,0.117175637457221,7.84298290525164,0.0149401877924228
"2015-08-02",11.7184262275696,11.8514776229858,11.8416188130726,18,0.50357499807777,11.7199156880379,0.0292566587923326
"2015-08-14",8.38309669494629,8.38309669494629,8.38309669494629,1,NA,NA,NA
"2015-08-18",14.9547924995422,14.9547924995422,14.9526180514779,2,0.360644176386747,14.9547924995422,0.0241156255693809
"2015-08-24",21.2496852874756,20.9961631774902,20.98568459338,5,0.737320456888071,20.9961631774902,0.035116914012106
"2015-08-28",10.7548656463623,10.9241485595703,10.9154619951294,5,0.488678112012349,10.9241485595703,0.0447337482960384
"2015-09-17",14.9028387069702,14.8963670730591,14.8915245623598,6,0.416508596708217,14.8963670730591,0.0279604144195329
"2015-09-19",16.5287208557129,16.5287208557129,16.5287208557129,1,NA,NA,NA
"2015-09-21",18.3515853881836,18.4074287414551,18.4053029250042,5,0.312928370491443,18.4074287414551,0.017000113100354
"2015-09-25",16.165011882782,16.165011882782,16.1483582752504,2,1.03743354932765,16.165011882782,0.0641777164687805
"2015-09-26",16.4894275665283,16.6530456542969,16.6011185651413,7,1.42707013701454,16.6530456542969,0.0856942427613128
"2015-09-28",10.759464263916,11.3177267157513,11.2503926455263,23,1.27854288201909,11.0951177052089,0.098627254859743
"2015-10-14",15.7870621681213,15.9957898987664,15.9753006504191,18,0.852244945637533,15.8499950521133,0.0381269477063596
"2015-10-15",19.7324047088623,19.7324047088623,19.7324047088623,1,NA,NA,NA
"2015-10-27",20.0790519714355,20.0623281266954,20.0265834799353,9,1.24686773766364,20.361519575119,0.0454399801568242
"2015-10-30",25.6759471893311,25.6759471893311,25.6758061738859,2,0.120344425364066,25.6759471893311,0.00468704910773739
"2015-11-10",21.0430774688721,21.0432224273682,21.03042848955,21,0.750165751010766,21.1758341538279,0.0309503552930357
"2015-11-26",25.5931777954102,25.5931777954102,25.5931777954102,1,NA,NA,NA
"2016-06-17",18.7545261383057,18.7545261383057,18.7545261383057,1,NA,NA,NA
"2016-06-24",18.4007606506348,17.7457218170166,17.6818127412608,15,1.49420783105307,18.2427332951472,0.0420453857230251
"2016-07-03",5.27671504020691,5.58532524108887,5.41466788683336,20,1.45607234737427,5.28770224253337,0.224659489855949
"2016-07-04",5.19668364524841,5.19668364524841,5.19645114098842,2,0.0695190349825971,5.19668364524841,0.0133775768794704
"2016-07-19",7.49134492874146,7.78606044678461,7.76493562033295,21,0.602787399806489,7.52709705689374,0.035928591929575
"2016-07-24",16.6893663406372,16.5001923561096,16.4629260838102,10,1.17918899285441,16.2515126334296,0.0573470377130483
"2016-08-03",10.7893447875977,10.9699557044289,10.9392371819004,11,0.891159177996057,10.7530589103699,0.0515625331112424
"2016-08-18",9.24347686767578,9.68821131388346,9.47502633236601,15,2.21869989673252,9.30222027642386,0.182895758067805
"2016-09-04",17.760196685791,17.6975868225098,17.6781520388175,10,0.876834856853987,17.5242900848389,0.0414286438280679
