"","spm.median","spm.mean","spm.geomean","spm.validn","spm.sd","spm.filtmean","spm.cv"
"2003-01-18",11.0836176872253,11.1655304431915,11.1592504000879,16,0.388060693324671,11.076521056039,0.0293194858633288
"2003-04-07",22.0242462158203,22.0242462158203,22.0242447148925,2,0.0114990089729242,22.0242462158203,0.000522106811749332
"2003-04-08",20.1822566986084,20.1822566986084,20.1822566986084,1,NA,NA,NA
"2003-04-14",14.8820695877075,14.9059499104818,14.9034594739231,15,0.283628784405767,14.854065826961,0.0139841003846112
"2003-04-17",15.8182420730591,15.8374258388172,15.8370438533114,11,0.115598328860239,15.7918965021769,0.00391438018643956
"2003-04-20",17.7416849136353,17.7416849136353,17.7416574137514,2,0.0441766407351787,17.7416849136353,0.0024899912804351
"2003-04-30",12.7888011932373,12.8269918986729,12.824978207748,14,0.236705378934432,12.788463812608,0.0152801546334667
"2003-05-04",11.4774503707886,11.4685517946879,11.4672792965464,12,0.178356918762362,11.4930938373912,0.0143080612014599
"2003-05-05",15.0505399703979,15.0505399703979,15.050539970398,1,NA,NA,NA
"2003-05-16",8.04602241516113,8.04052667617798,8.0396416495043,10,0.125544128766674,8.06640603807237,0.0125185515822223
"2003-05-18",8.84417533874512,8.8491517384847,8.84851330889471,15,0.110273975818205,8.83246122087751,0.0104968656238006
"2003-05-19",11.3043746948242,11.3161629801211,11.3127311048779,23,0.285081410158007,11.311297416687,0.0191097119119796
"2003-05-20",11.9382424354553,11.9066393375397,11.8963277863153,4,0.571547288545306,11.9066393375397,0.048002402050032
"2003-05-21",15.768584728241,15.7086337804794,15.7020341004691,16,0.469060095571029,15.7189890316554,0.0235691819366214
"2003-06-03",3.34289133548737,3.34289133548737,3.34273862552822,2,0.045187659337258,3.34289133548737,0.0135175376051133
"2003-06-13",0.354973495006561,0.354973495006561,0.354243101890102,2,0.0321871688861332,0.354973495006561,0.0906748513309092
"2003-06-17",2.57173180580139,2.57173180580139,2.57171562390855,2,0.0129019932661549,2.57173180580139,0.00501685021628234
"2003-06-27",1.19623875617981,1.19866456588109,1.19497877834441,24,0.0959925390246444,1.19125404812041,0.06809710028381
"2003-07-01",1.04250729084015,1.03953898870028,1.02928317768025,13,0.146301687483867,1.06528742114703,0.110862583004467
"2003-07-18",4.9623556137085,4.9893857349049,4.98533819557483,11,0.21040919262388,4.99487288792928,0.0321332383879184
"2003-07-28",1.40239554643631,1.41407997906208,1.40490096896883,8,0.172387823523808,1.41407997906208,0.121908114163492
"2003-07-30",2.37788891792297,2.37578601103563,2.37571270087883,13,0.0194263887113175,2.37287421226501,0.00550723727353593
"2003-07-31",2.79868483543396,2.81579611301422,2.81509355800715,20,0.0647311973584611,2.80286868413289,0.0192580292065761
