"","spm.median","spm.mean","spm.geomean","spm.validn","spm.sd","spm.filtmean","spm.cv"
"2003-01-18",18.4395713806152,18.6220756530762,18.6204565366648,5,0.275245489510255,18.6220756530762,0.0147806020466245
"2003-04-14",19.5759325027466,19.5110957622528,19.5074369349238,8,0.403500617859558,19.511058807373,0.0141719707225989
"2003-04-30",17.5831928253174,17.8817879813058,17.8759675901369,7,0.494052070592697,17.8817879813058,0.0276287847227132
"2003-05-05",21.702507019043,21.702507019043,21.702507019043,1,NA,NA,NA
"2003-05-16",11.4653811454773,11.5563204288483,11.5486165353045,4,0.490367104518298,11.5563204288483,0.0424328061459931
"2003-05-18",11.8127584457397,11.7562728609358,11.7516887128947,7,0.355579951317107,11.6547975540161,0.0219134812805954
"2003-05-19",17.9326047897339,17.9248497486115,17.9187070454475,24,0.480168862173482,17.9091137886047,0.0200207526438045
"2003-05-20",17.6479740142822,17.6479740142822,17.6479740142822,1,NA,NA,NA
"2003-05-21",19.9700708389282,19.9968671798706,19.9895150310832,10,0.571384061263088,19.9968671798706,0.0285736788729716
"2003-06-11",4.93492364883423,4.99095368385315,4.98496745655138,6,0.268872187447425,4.99095368385315,0.0538719059480129
"2003-06-13",0.862611055374146,0.862611055374146,0.862611055374146,1,NA,NA,NA
"2003-06-27",1.73847270011902,1.74996255338192,1.74903292919966,24,0.0588542698985218,1.73836885799061,0.0257255777776414
"2003-07-01",2.77587413787842,2.77274519205093,2.76977385634309,12,0.133519032535519,2.79267764091492,0.0429182658426836
"2003-07-18",8.14117097854614,8.07691299915314,8.07229730458228,12,0.281356013762535,8.18405780792236,0.0166836462559819
"2003-07-28",3.46386361122131,3.50902785195245,3.50388676118526,9,0.202417848902548,3.46729978919029,0.0490434695947617
"2003-07-30",3.244753241539,3.28147072262234,3.27778026808042,18,0.161818304523409,3.25919313991771,0.0415406445735169
"2003-07-31",5.53856086730957,5.50585846673875,5.49034706268832,21,0.421612487321659,5.54547222455343,0.06045210994646
"2003-08-16",11.1146607398987,10.9845497608185,10.9764780540709,8,0.449445641553204,10.9845497608185,0.0409161641887555
"2003-08-25",2.6333122253418,2.63239960670471,2.63208903595753,5,0.0451759014149247,2.63239960670471,0.0171614907173903
"2003-08-28",2.43489813804626,2.43489813804626,2.43489813804626,1,NA,NA,NA
"2003-08-31",5.9251697063446,5.88102260231972,5.87304081549267,16,0.314681669499697,5.89013954571315,0.044093068201618
"2003-09-03",6.12652945518494,6.1122483809789,6.1085312497661,12,0.223520852322308,6.07890605926514,0.0330168993193763
"2003-09-06",5.87140011787415,5.66883245110512,5.64821524837946,16,0.492594081953506,5.78641183035714,0.0691985614141244
"2003-09-07",6.04415249824524,5.96762454509735,5.96130422588385,12,0.284111556566203,6.01889736002142,0.0386403281258682
"2003-09-08",1.52769839763641,1.58089617582468,1.57699566487689,13,0.118663603830995,1.55703469117482,0.0548225654084528
"2003-09-09",0.987851858139038,1.09876320912288,1.08212962993941,13,0.215149088495554,1.01683943921869,0.0819064504542646
"2003-09-10",2.54208290576935,2.5826553106308,2.57216714947318,18,0.2418069766718,2.52955769002438,0.0780708944678178
"2003-09-11",2.83290505409241,2.85396748781204,2.8505852731344,24,0.143538370504086,2.82725829427893,0.0404416721680096
"2003-09-13",5.76959133148193,5.77139085769653,5.73522267583991,25,0.656412549946347,5.77348611665809,0.103845702662598
"2003-09-15",10.8853211402893,10.8462450027466,10.8281020290321,20,0.625393927188835,10.8990626335144,0.0378278049645197
"2003-09-17",7.02628326416016,7.03819637298584,7.03774715757372,15,0.0823488991242309,7.03819637298584,0.0117002843854008
"2003-09-18",4.66639471054077,4.68358776092529,4.67961391888986,25,0.195798052297865,4.67387355457653,0.0269369985958035
"2003-09-22",6.50648260116577,6.49142911911011,6.49004905468922,25,0.135972603247448,6.51733527864729,0.0148315122654231
"2003-09-24",3.29724192619324,3.24361554781596,3.24251336001974,3,0.102927024617427,3.24361554781596,0.0317321899282212
"2003-09-26",3.687584400177,3.68620361222161,3.6826302221164,18,0.167062203551085,3.68402698636055,0.03657571604128
"2003-09-30",8.38997745513916,8.38857369952732,8.37277509837212,9,0.543718514016018,8.49786335229874,0.0545653944995276
"2003-10-04",12.0290675163269,11.9677337010702,11.9644356176569,18,0.287603858234151,11.982198536396,0.0189850158563123
"2003-10-06",12.9154777526855,12.5715010506766,12.5358776793406,21,0.959557159330115,12.6659523010254,0.0693702419087859
"2003-10-08",4.97549390792847,4.97916559739546,4.97199697946926,22,0.273346694190802,4.95569199009946,0.0410345963477196
"2003-10-09",4.93663787841797,5.10975110530853,5.08259741428828,12,0.559206821866681,5.01315576379949,0.0937360845746581
"2003-10-10",4.31906795501709,4.30871285091747,4.27579131749751,22,0.545966648191442,4.26299880799793,0.120689583382668
"2003-10-11",3.97646045684814,3.94569236040115,3.92391630760144,4,0.474381841830245,3.94569236040115,0.120227782224262
"2003-10-14",12.4768342971802,12.4210482597351,12.394200497882,10,0.856004864532172,12.4411249160767,0.0491907113663021
"2003-10-16",10.5629696846008,10.6615564823151,10.6552245612262,4,0.426698552657407,10.6615564823151,0.0400221631208535
"2003-10-17",8.86196184158325,8.92369680404663,8.92167142235861,10,0.201723283596106,8.87541304694282,0.0157543673637723
"2003-11-04",8.54594039916992,8.79736757278442,8.74413949404171,5,1.09508976131139,8.38670766353607,0.0821506998174901
"2003-11-11",10.9180841445923,11.0694185892741,11.0534960350817,12,0.622900573226538,10.9723440517079,0.0501190562466716
"2003-11-27",16.9067087173462,16.9067087173462,16.9050798671849,2,0.331886538710793,16.9067087173462,0.0196304641109881
"2004-01-07",21.6003131866455,21.6003131866455,21.6003131866455,1,NA,NA,NA
"2004-02-20",17.1714515686035,17.1953380584717,17.1914196093196,5,0.41291917707141,17.0272216796875,0.0115855804634214
"2004-04-20",20.8202648162842,20.8204148610433,20.812703386216,3,0.693897259481292,20.8204148610433,0.0333277345390284
"2004-05-08",21.2914752960205,21.2504857381185,21.2490671445277,3,0.300433871180584,21.2504857381185,0.014137741361915
"2004-05-17",8.15378427505493,8.0746298789978,8.06672998128191,10,0.371348625136029,8.16133340199788,0.032548783208869
"2004-05-20",7.03315663337708,7.10429583277021,7.09662108750834,14,0.343854395867682,7.0959864060084,0.0384232231259386
"2004-06-05",5.63234090805054,5.75144365098741,5.74675961294976,9,0.24709886031522,5.70341372489929,0.0376263396992018
"2004-06-14",6.40805578231812,6.40847714742025,6.40077152475251,6,0.344034765677074,6.40847714742025,0.0536843243352387
"2004-06-16",2.54664468765259,2.55751640456063,2.55270572649375,21,0.160934360059243,2.5438040137291,0.0597563594459965
"2004-06-17",1.90826082229614,1.91159842564509,1.90805472881146,13,0.121461305574174,1.9082650271329,0.051039162847579
"2004-06-18",2.179527759552,2.23604173183441,2.22720805071427,25,0.204218269198984,2.2066034078598,0.0837471688126424
"2004-06-28",6.34395503997803,6.35333793813532,6.35039001484751,11,0.202692368198251,6.35820876227485,0.0242941952717264
"2004-06-30",6.25011420249939,6.2371697028478,6.23295881830168,12,0.238804925918639,6.24349098205566,0.0293518989512185
"2004-07-01",1.08919495344162,1.0622157394886,1.05383383039891,10,0.1381096959187,1.08920059601466,0.105747633546165
"2004-07-04",4.4749915599823,4.53447339534759,4.53084962370614,20,0.189252573131148,4.48566118876139,0.0264241199253945
"2004-07-07",9.31407070159912,9.27634656429291,9.27462950388751,8,0.190439299675775,9.27634656429291,0.0205295585234844
"2004-07-13",4.26195216178894,4.25472781062126,4.24052335588092,16,0.357880107022315,4.25334259441921,0.0692795999298268
"2004-07-18",2.48279047012329,2.49666218530564,2.48523500372563,21,0.245760466682198,2.45418396748995,0.0883965066250613
"2004-08-17",3.13065147399902,3.14120771334721,3.13301540307199,13,0.236453610267127,3.14000368118286,0.0638960434774762
"2004-08-19",4.22882914543152,4.18021863698959,4.16121870022944,16,0.401317682904534,4.28728309699467,0.0686383952362257
"2004-08-23",3.60653829574585,3.62708648045858,3.62690300113276,3,0.0447811778062138,3.62708648045858,0.0123463220542103
"2004-08-24",5.07779383659363,5.08209234476089,5.08000101642403,8,0.15603206869746,5.04661273956299,0.02557233637764
"2004-08-25",6.39431619644165,6.54260346094767,6.52682943227973,15,0.476566782840106,6.40404657217172,0.0515398151014291
"2004-09-01",5.56143641471863,5.55001956224442,5.54576673261355,8,0.232458837026087,5.55001956224442,0.0418843275089432
"2004-09-02",5.77873992919922,5.75203441171085,5.73897543992345,17,0.397125794683146,5.7972480569567,0.0518965804367053
"2004-09-11",5.45165205001831,5.34317625893487,5.33818063250359,9,0.244154531758917,5.34317625893487,0.0456946430226107
"2004-09-13",4.33391284942627,4.32418224334717,4.32362333592468,25,0.0707738173195161,4.33084992928938,0.0123277943283736
"2004-09-14",3.85883665084839,3.84996472464667,3.84712975811586,9,0.155945384952261,3.88338956236839,0.0328780046618545
"2004-09-15",4.42073202133179,4.46692113876343,4.45774730057864,10,0.302955867150965,4.46692113876343,0.0678220764906613
"2004-09-20",9.82434463500977,9.73736432882456,9.72575503781883,13,0.492586936060315,9.80070654551188,0.0465119766500897
"2004-09-24",7.15455627441406,7.26265505085821,7.24427523210439,23,0.533078461420314,7.16970543634324,0.0635529358842054
"2004-09-26",3.17172813415527,3.22037527872169,3.21110585410622,23,0.256707639652324,3.14093164205551,0.0484540983881667
"2004-09-27",2.89335799217224,2.902219414711,2.89482598532566,8,0.222203894137902,2.85002585819789,0.0629406790162613
"2004-10-02",5.07554912567139,4.88670151233673,4.85991498704334,10,0.525931743539084,4.99278926849365,0.0860462277792935
"2004-10-07",4.53611207008362,4.5087146282196,4.50383791623041,10,0.221682163702228,4.46389839384291,0.0405037344715615
"2004-10-08",3.86340260505676,3.86309037605921,3.85745951492828,24,0.211507645793108,3.85270282200405,0.0399215241086604
"2004-10-18",8.81778955459595,8.77360281944275,8.76202770408432,10,0.469144189323619,8.88068029615614,0.0387823006522857
"2004-10-19",11.5159816741943,11.4966528965877,11.4923038204138,13,0.328763104999886,11.5000130913474,0.0228289588752341
"2004-10-30",8.77133131027222,8.71651059930975,8.69981777673516,22,0.5466417528173,8.77699500636051,0.047724233051788
"2004-11-04",7.80073404312134,7.7806965192159,7.77337588049446,15,0.349100572997802,7.78428921332726,0.037777139252102
"2004-11-09",15.0736207962036,14.7899921417236,14.7650634746639,5,0.957392219681565,14.7899921417236,0.06473243599506
"2004-11-10",10.5422763824463,10.5488180584378,10.5322026245845,9,0.625284701184589,10.6726732254028,0.050374921059171
"2004-11-18",14.9097814559937,14.9097814559937,14.9097814559937,1,NA,NA,NA
"2004-11-23",18.4142150878906,18.4897578557332,18.4688306155384,6,0.964514153775692,18.4897578557332,0.0521647801610673
"2004-11-27",12.5021209716797,12.5339906941289,12.5055911925702,23,0.861585255649403,12.6022202968597,0.0563234987119525
"2005-03-20",29.0350494384766,29.0350494384766,29.0350494384766,1,NA,NA,NA
"2005-04-26",18.2207841873169,18.226300239563,18.2195517182627,6,0.544504985553083,18.0627433776855,0.0228249463955514
"2005-05-02",26.6334314346313,26.1444640159607,26.1286307229673,4,1.03655119412693,26.1444640159607,0.0396470623185903
"2005-06-09",6.06016731262207,6.06016731262207,6.06010509809658,2,0.0388344433927258,6.06016731262207,0.00640814706746491
"2005-06-20",2.09517383575439,2.09605803856483,2.09312674629474,13,0.1159152123092,2.09227771108801,0.0438648481974944
"2005-06-27",7.6861367225647,7.65987488428752,7.6572577753215,15,0.207375688506742,7.65776322438167,0.0208834705950372
"2005-07-03",5.95147705078125,5.9190940062205,5.9134708941529,6,0.279119693973645,6.0176139831543,0.0260579628779889
"2005-07-04",3.27442240715027,3.25358655578212,3.25187279283157,19,0.107828800378877,3.27825076439801,0.025382428743564
"2005-07-17",6.40118074417114,6.38979768753052,6.37984007177645,3,0.436171367735413,6.38979768753052,0.0682605911900132
"2005-07-29",10.4491982460022,10.2398362755775,10.2232023494078,16,0.598563952901585,10.3079433441162,0.0535199728870855
"2005-07-31",5.67237138748169,5.63581250264094,5.62807326960474,13,0.307251744615695,5.59568230311076,0.0505929915128476
"2005-08-07",3.66589629650116,3.64364823698997,3.64026999246237,8,0.167477268588193,3.64364823698997,0.0459641704399398
"2005-08-08",3.72868323326111,3.64577388763428,3.63951691881374,17,0.218297757906094,3.65175692240397,0.0500244636573407
"2005-08-12",3.22877895832062,3.2394337521659,3.2374844488145,18,0.115465726355939,3.2394337521659,0.0356437992531065
"2005-08-18",2.13849198818207,2.11462511618932,2.07812804276026,12,0.40277643984681,2.11801258325577,0.142249388747468
"2005-08-19",0.686163634061813,0.695384168624878,0.693424865171924,20,0.0533711269138446,0.701229200643652,0.0617796946447863
"2005-08-23",10.0769968032837,10.0922944729145,10.0819177060518,13,0.472958009584789,10.109843340787,0.0363578124821856
"2005-08-27",5.51969051361084,5.53045644760132,5.52744775690474,10,0.192455876347038,5.52899020910263,0.0247541830261138
"2005-08-28",6.78352642059326,6.82246208190918,6.82121080427766,3,0.160449226675906,6.82246208190918,0.023517789435776
"2005-09-02",3.22877836227417,3.21701498031616,3.2131332931467,25,0.160465768476226,3.23179446567189,0.0395777367054762
"2005-09-03",3.97073554992676,3.91469667174599,3.9100311789311,11,0.199586840625045,3.94562666416168,0.0457385618361968
"2005-09-04",3.83257436752319,3.8702069568634,3.85806312580715,25,0.31394223284343,3.8401310227134,0.0674512385647461
"2005-09-05",3.63279032707214,3.66173456265376,3.64912681127853,13,0.32090012002687,3.60447857777278,0.0711910247077628
"2005-09-06",5.60374641418457,5.62605259635232,5.61622618905063,22,0.338576682414533,5.66247164575677,0.0464631277574184
"2005-09-07",5.76272940635681,5.68899744749069,5.68050249846183,16,0.317837735570728,5.76863694190979,0.0430888199810741
"2005-09-08",9.5442042350769,9.50978326797485,9.50777359202064,4,0.224931016993442,9.50978326797485,0.0236525913004684
"2005-09-11",5.50882840156555,5.50516571601232,5.50382896285767,24,0.124404399955453,5.49138120982958,0.0194538594038037
"2005-09-12",7.56352686882019,7.47847048441569,7.46243941589719,6,0.529575915126839,7.64631013870239,0.0488094237470765
"2005-09-19",2.86484217643738,2.911631328719,2.90427047507062,14,0.215554262385005,2.85439932346344,0.060571458332201
"2005-09-21",6.63927698135376,6.65670732657115,6.64526144866473,12,0.409511137463917,6.64228792190552,0.0461006960452396
"2005-09-24",8.89120769500732,8.91370868682861,8.91219349304344,10,0.17313321805794,8.91702735424042,0.0119023186529636
"2005-09-28",8.15836811065674,8.05594481362237,8.02422453473194,9,0.75581452898383,8.05594481362237,0.0938207182980908
"2005-10-01",4.56924819946289,4.56533432006836,4.5642121939705,7,0.109017754639481,4.59552788734436,0.0176834588958338
"2005-10-02",5.3693208694458,5.32547300740292,5.32147375661814,19,0.209852503235147,5.3750501240001,0.0289093125910127
"2005-10-03",5.4607982635498,5.33115782056536,5.31970854542936,7,0.371309249918695,5.44100403785706,0.0465276969868275
"2005-10-04",5.39219284057617,5.34003345171611,5.32931117979502,6,0.371559882760085,5.22300729751587,0.0506041310873495
"2005-10-19",12.2200994491577,12.3530175950792,12.338286275344,9,0.636920020034696,12.3530175950792,0.0515598731348372
"2005-10-21",12.3950657844543,12.3950657844543,12.3937980998537,2,0.250696872788136,12.3950657844543,0.0202255378993272
"2005-10-22",18.0043506622314,17.9526092529297,17.9465930331516,5,0.515357227272594,18.1640872955322,0.0130247081367142
"2005-10-30",12.1004109382629,12.2214553356171,12.2044822111219,8,0.701700035302966,12.0090735299247,0.0326200063361263
"2005-11-13",14.134654045105,13.8639503206526,13.8343585595831,7,0.971042294427335,14.1264162063599,0.0526344355622655
"2005-11-19",13.7311782836914,13.5914924144745,13.5797395696311,12,0.586204409275752,13.6929341229525,0.0359384818964765
"2006-01-27",24.4351825714111,24.4351825714111,24.4351825714111,1,NA,NA,NA
"2006-01-29",19.3499488830566,19.2063562605116,19.2019362023386,9,0.436394715589241,19.2063562605116,0.022721369408651
"2006-03-24",29.9803714752197,29.9803714752197,29.9803714752197,1,NA,NA,NA
"2006-03-28",18.4084978103638,18.4084978103638,18.3989154121038,2,0.839884864036116,18.4084978103638,0.0456248452583279
"2006-03-29",16.9448356628418,16.9448356628418,16.9448356628418,1,NA,NA,NA
"2006-04-10",19.471625328064,19.5156817436218,19.5146572100315,4,0.231383694563227,19.5156817436218,0.0118562957524581
"2006-04-11",15.8875370025635,15.8769797086716,15.8684953283043,16,0.535139254697342,15.882833140237,0.0272566834554505
"2006-04-12",13.5053005218506,13.579870891571,13.565479312636,20,0.641804434484784,13.5809251467387,0.0419169120143558
"2006-04-23",19.769510269165,19.769510269165,19.7688816618608,2,0.222953456874749,19.769510269165,0.0112776418757572
"2006-04-26",13.7161965370178,13.7894914490836,13.762819303147,14,0.896241350658029,13.6473795817449,0.0550231334916171
"2006-04-27",8.33837795257568,8.4040607213974,8.39967582809001,16,0.282243808858644,8.32823971339634,0.024690115849124
