URL, Imgname, Npixl, Npixltot, Perccov
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004001155000.L2_LAC_OC.nc
, A2004001155000, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004001172500.L2_LAC_OC.nc
, A2004001172500, 32570, 144742, 22.5021071976344
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004002163000.L2_LAC_OC.nc
, A2004002163000, 80, 47622, 0.167989584645752
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004002181000.L2_LAC_OC.nc
, A2004002181000, 0, 45970, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004003171500.L2_LAC_OC.nc
, A2004003171500, 0, 143845, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004004162000.L2_LAC_OC.nc
, A2004004162000, 0, 20363, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004004175500.L2_LAC_OC.nc
, A2004004175500, 42, 34732, 0.120925947253253
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004004180000.L2_LAC_OC.nc
, A2004004180000, 163, 35095, 0.464453625872631
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004005170000.L2_LAC_OC.nc
, A2004005170000, 39, 85244, 0.0457510205996903
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004006160500.L2_LAC_OC.nc
, A2004006160500, 0, 53, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004006174500.L2_LAC_OC.nc
, A2004006174500, 9482, 101486, 9.34316063299371
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004007165000.L2_LAC_OC.nc
, A2004007165000, 9942, 84029, 11.8316295564626
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004007183000.L2_LAC_OC.nc
, A2004007183000, 83, 5644, 1.47058823529412
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004008155500.L2_LAC_OC.nc
, A2004008155500, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004008173000.L2_LAC_OC.nc
, A2004008173000, 5, 10795, 0.0463177396943029
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004008173500.L2_LAC_OC.nc
, A2004008173500, 3832, 123489, 3.10311039849703
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004009163500.L2_LAC_OC.nc
, A2004009163500, 0, 4677, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004009164000.L2_LAC_OC.nc
, A2004009164000, 1550, 53122, 2.91781182937389
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004009181500.L2_LAC_OC.nc
, A2004009181500, 819, 30082, 2.72255834053587
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004010172000.L2_LAC_OC.nc
, A2004010172000, 6250, 148332, 4.21352102041367
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004011162500.L2_LAC_OC.nc
, A2004011162500, 809, 33559, 2.41067969844155
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004011180500.L2_LAC_OC.nc
, A2004011180500, 2107, 57602, 3.65785910211451
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004012170500.L2_LAC_OC.nc
, A2004012170500, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004012171000.L2_LAC_OC.nc
, A2004012171000, 60, 132079, 0.0454273578691541
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004013161500.L2_LAC_OC.nc
, A2004013161500, 0, 8635, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004013175000.L2_LAC_OC.nc
, A2004013175000, 0, 85283, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004014165500.L2_LAC_OC.nc
, A2004014165500, 17, 99505, 0.0170845686146425
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004014183500.L2_LAC_OC.nc
, A2004014183500, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004015160000.L2_LAC_OC.nc
, A2004015160000, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004015174000.L2_LAC_OC.nc
, A2004015174000, 6102, 119440, 5.10884125920964
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004016164500.L2_LAC_OC.nc
, A2004016164500, 0, 69304, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004016182000.L2_LAC_OC.nc
, A2004016182000, 40, 17150, 0.233236151603499
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004016182500.L2_LAC_OC.nc
, A2004016182500, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004017155000.L2_LAC_OC.nc
, A2004017155000, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004017172500.L2_LAC_OC.nc
, A2004017172500, 39263, 145219, 27.0370956968441
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004018163000.L2_LAC_OC.nc
, A2004018163000, 86, 46816, 0.183697881066302
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004018181000.L2_LAC_OC.nc
, A2004018181000, 0, 47199, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004019171500.L2_LAC_OC.nc
, A2004019171500, 9733, 143240, 6.79488969561575
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004020162000.L2_LAC_OC.nc
, A2004020162000, 0, 19422, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004020175500.L2_LAC_OC.nc
, A2004020175500, 2881, 67958, 4.2393831484152
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004020180000.L2_LAC_OC.nc
, A2004020180000, 0, 2943, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004021152500.L2_LAC_OC.nc
, A2004021152500, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004021170000.L2_LAC_OC.nc
, A2004021170000, 16137, 115685, 13.9490858797597
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004021170500.L2_LAC_OC.nc
, A2004021170500, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004022160500.L2_LAC_OC.nc
, A2004022160500, 0, 983, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004022174500.L2_LAC_OC.nc
, A2004022174500, 0, 102639, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004023165000.L2_LAC_OC.nc
, A2004023165000, 2748, 83112, 3.30638174992781
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2004023183000.L2_LAC_OC.nc
, A2004023183000, 9, 6313, 0.142562965309678
