URL, Imgname, Npixl, Npixltot, Perccov
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015001171500.L2_LAC_OC.nc
, A2015001171500, 4556, 22621, 20.1405773396402
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015001172000.L2_LAC_OC.nc
, A2015001172000, 17488, 120762, 14.4813765919743
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015002162000.L2_LAC_OC.nc
, A2015002162000, 0, 960, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015002180000.L2_LAC_OC.nc
, A2015002180000, 4159, 70541, 5.8958619809756
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015003170500.L2_LAC_OC.nc
, A2015003170500, 3069, 116178, 2.64163611010691
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015004161000.L2_LAC_OC.nc
, A2015004161000, 0, 1059, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015004175000.L2_LAC_OC.nc
, A2015004175000, 0, 102334, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015005165000.L2_LAC_OC.nc
, A2015005165000, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015005165500.L2_LAC_OC.nc
, A2015005165500, 3692, 83275, 4.43350345241669
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015005183000.L2_LAC_OC.nc
, A2015005183000, 48, 6171, 0.777831793874575
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015006160000.L2_LAC_OC.nc
, A2015006160000, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015006173500.L2_LAC_OC.nc
, A2015006173500, 3355, 134925, 2.48656661108023
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015007164000.L2_LAC_OC.nc
, A2015007164000, 54, 57290, 0.0942572874847268
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015007182000.L2_LAC_OC.nc
, A2015007182000, 36, 30838, 0.116739088138012
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015008172500.L2_LAC_OC.nc
, A2015008172500, 8093, 148212, 5.46042155830837
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015009163000.L2_LAC_OC.nc
, A2015009163000, 0, 33200, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015009180500.L2_LAC_OC.nc
, A2015009180500, 0, 57961, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015009181000.L2_LAC_OC.nc
, A2015009181000, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015010153500.L2_LAC_OC.nc
, A2015010153500, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015010171000.L2_LAC_OC.nc
, A2015010171000, 9890, 131774, 7.50527418155326
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015011161500.L2_LAC_OC.nc
, A2015011161500, 78, 8589, 0.908138316451275
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015011175500.L2_LAC_OC.nc
, A2015011175500, 5642, 85425, 6.60462393912789
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015012170000.L2_LAC_OC.nc
, A2015012170000, 0, 99522, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015012183500.L2_LAC_OC.nc
, A2015012183500, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015013160500.L2_LAC_OC.nc
, A2015013160500, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015013174000.L2_LAC_OC.nc
, A2015013174000, 4973, 71223, 6.98229504513991
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015013174500.L2_LAC_OC.nc
, A2015013174500, 2757, 48015, 5.74195563886286
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015014164500.L2_LAC_OC.nc
, A2015014164500, 1024, 39240, 2.60958205912334
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015014165000.L2_LAC_OC.nc
, A2015014165000, 1020, 30314, 3.36478194893449
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015014182500.L2_LAC_OC.nc
, A2015014182500, 0, 16925, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015015173000.L2_LAC_OC.nc
, A2015015173000, 149, 145021, 0.102743740561712
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015016163500.L2_LAC_OC.nc
, A2015016163500, 3551, 47259, 7.51391269387841
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015016181500.L2_LAC_OC.nc
, A2015016181500, 5697, 46624, 12.2190288263555
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015017171500.L2_LAC_OC.nc
, A2015017171500, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015017172000.L2_LAC_OC.nc
, A2015017172000, 28531, 143600, 19.8683844011142
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015018162000.L2_LAC_OC.nc
, A2015018162000, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015018162500.L2_LAC_OC.nc
, A2015018162500, 0, 20116, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015018180000.L2_LAC_OC.nc
, A2015018180000, 1252, 70165, 1.78436542435687
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015019153000.L2_LAC_OC.nc
, A2015019153000, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015019170500.L2_LAC_OC.nc
, A2015019170500, 1891, 116714, 1.62019980465068
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015020161000.L2_LAC_OC.nc
, A2015020161000, 0, 1202, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015020175000.L2_LAC_OC.nc
, A2015020175000, 20184, 101667, 19.8530496621323
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015021165500.L2_LAC_OC.nc
, A2015021165500, 22146, 83957, 26.3777886298939
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015021183000.L2_LAC_OC.nc
, A2015021183000, 674, 5722, 11.7790982174065
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015021183500.L2_LAC_OC.nc
, A2015021183500, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015022160000.L2_LAC_OC.nc
, A2015022160000, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015022173500.L2_LAC_OC.nc
, A2015022173500, 2124, 134213, 1.58255906655838
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015022174000.L2_LAC_OC.nc
, A2015022174000, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015023164000.L2_LAC_OC.nc
, A2015023164000, 3360, 57885, 5.80461259393625
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015023182000.L2_LAC_OC.nc
, A2015023182000, 2152, 30029, 7.1664058077192
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015024172500.L2_LAC_OC.nc
, A2015024172500, 0, 148270, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2015025163000.L2_LAC_OC.nc
, A2015025163000, 2, 33840, 0.00591016548463357
