URL, Imgname, Npixl, Npixltot, Perccov
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2009001162500.L2_LAC_OC.nc
, A2009001162500, 0, 20753, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2009001180500.L2_LAC_OC.nc
, A2009001180500, 2428, 69540, 3.49151567443198
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2009002171000.L2_LAC_OC.nc
, A2009002171000, 25346, 117440, 21.5820844686648
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2009003161500.L2_LAC_OC.nc
, A2009003161500, 0, 1403, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2009003175000.L2_LAC_OC.nc
, A2009003175000, 28012, 100970, 27.7428939288898
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2009004165500.L2_LAC_OC.nc
, A2009004165500, 3955, 84590, 4.67549355715806
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2009004183500.L2_LAC_OC.nc
, A2009004183500, 1766, 5371, 32.8802830013033
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2009005174000.L2_LAC_OC.nc
, A2009005174000, 0, 133682, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2009006164500.L2_LAC_OC.nc
, A2009006164500, 7079, 58365, 12.1288443416431
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2009006182000.L2_LAC_OC.nc
, A2009006182000, 4817, 15023, 32.0641682753112
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2009006182500.L2_LAC_OC.nc
, A2009006182500, 279, 14487, 1.92586456823359
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2009007155000.L2_LAC_OC.nc
, A2009007155000, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2009007172500.L2_LAC_OC.nc
, A2009007172500, 0, 122375, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2009008163000.L2_LAC_OC.nc
, A2009008163000, 0, 22662, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2009008181000.L2_LAC_OC.nc
, A2009008181000, 382, 56984, 0.67036361083813
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2009009171500.L2_LAC_OC.nc
, A2009009171500, 6289, 132894, 4.73234307041702
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2009010162000.L2_LAC_OC.nc
, A2009010162000, 404, 9455, 4.27287149656267
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2009010175500.L2_LAC_OC.nc
, A2009010175500, 2, 15, 13.3333333333333
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2009010180000.L2_LAC_OC.nc
, A2009010180000, 18547, 84177, 22.0333345213063
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2009011170000.L2_LAC_OC.nc
, A2009011170000, 0, 7431, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2009011170500.L2_LAC_OC.nc
, A2009011170500, 0, 93331, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2009011184000.L2_LAC_OC.nc
, A2009011184000, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2009012174500.L2_LAC_OC.nc
, A2009012174500, 3474, 118060, 2.94257157377605
