URL, Imgname, Npixl, Npixltot, Perccov
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020001170500.L2_LAC_OC.nc
, A2020001170500, 4720, 115715, 4.07898716674588
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020002161000.L2_LAC_OC.nc
, A2020002161000, 0, 983, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020002174500.L2_LAC_OC.nc
, A2020002174500, 389, 6151, 6.32417493090554
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020002175000.L2_LAC_OC.nc
, A2020002175000, 2918, 96560, 3.02195526097763
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020003165000.L2_LAC_OC.nc
, A2020003165000, 0, 10578, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020003165500.L2_LAC_OC.nc
, A2020003165500, 149, 72425, 0.205730065585088
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020003183000.L2_LAC_OC.nc
, A2020003183000, 0, 6387, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020004173500.L2_LAC_OC.nc
, A2020004173500, 273, 135080, 0.202102457802784
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020005164000.L2_LAC_OC.nc
, A2020005164000, 0, 57134, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020005182000.L2_LAC_OC.nc
, A2020005182000, 0, 31048, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020006172500.L2_LAC_OC.nc
, A2020006172500, 5, 148209, 0.00337361428793123
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020007162500.L2_LAC_OC.nc
, A2020007162500, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020007163000.L2_LAC_OC.nc
, A2020007163000, 168, 32812, 0.51200780202365
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020007180500.L2_LAC_OC.nc
, A2020007180500, 7701, 58236, 13.2237791057078
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020008171000.L2_LAC_OC.nc
, A2020008171000, 0, 131340, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020009161500.L2_LAC_OC.nc
, A2020009161500, 0, 8215, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020009175500.L2_LAC_OC.nc
, A2020009175500, 15346, 85972, 17.8499976736612
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020010170000.L2_LAC_OC.nc
, A2020010170000, 0, 98893, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2020010183500.L2_LAC_OC.nc
, A2020010183500, 0, 0, NA
