URL, Imgname, Npixl, Npixltot, Perccov
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007001164000.L2_LAC_OC.nc
, A2007001164000, 0, 57519, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007001182000.L2_LAC_OC.nc
, A2007001182000, 0, 30485, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007002172000.L2_LAC_OC.nc
, A2007002172000, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007002172500.L2_LAC_OC.nc
, A2007002172500, 3860, 148319, 2.60249866841066
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007003162500.L2_LAC_OC.nc
, A2007003162500, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007003163000.L2_LAC_OC.nc
, A2007003163000, 9143, 33252, 27.4960904607242
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007003180500.L2_LAC_OC.nc
, A2007003180500, 25701, 57850, 44.4269662921348
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007004171000.L2_LAC_OC.nc
, A2007004171000, 36201, 131784, 27.4699508286287
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007005161500.L2_LAC_OC.nc
, A2007005161500, 0, 8545, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007005175500.L2_LAC_OC.nc
, A2007005175500, 0, 85460, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007006170000.L2_LAC_OC.nc
, A2007006170000, 0, 99454, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007006183500.L2_LAC_OC.nc
, A2007006183500, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007007160500.L2_LAC_OC.nc
, A2007007160500, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007007174000.L2_LAC_OC.nc
, A2007007174000, 53928, 119350, 45.1847507331378
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007008164500.L2_LAC_OC.nc
, A2007008164500, 0, 69476, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007008182500.L2_LAC_OC.nc
, A2007008182500, 0, 17002, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007009173000.L2_LAC_OC.nc
, A2007009173000, 23793, 145036, 16.4048925783943
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007010163500.L2_LAC_OC.nc
, A2007010163500, 231, 47123, 0.490206480911657
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007010181000.L2_LAC_OC.nc
, A2007010181000, 2038, 29671, 6.86865963398605
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007010181500.L2_LAC_OC.nc
, A2007010181500, 2, 17119, 0.0116829254045213
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007011154000.L2_LAC_OC.nc
, A2007011154000, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007011171500.L2_LAC_OC.nc
, A2007011171500, 24710, 129693, 19.0526859583786
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007011172000.L2_LAC_OC.nc
, A2007011172000, 72, 13811, 0.52132358265151
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007012162000.L2_LAC_OC.nc
, A2007012162000, 0, 14570, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007012180000.L2_LAC_OC.nc
, A2007012180000, 0, 70313, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007013170500.L2_LAC_OC.nc
, A2007013170500, 0, 116525, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007014161000.L2_LAC_OC.nc
, A2007014161000, 0, 1138, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007014174500.L2_LAC_OC.nc
, A2007014174500, 0, 6302, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007014175000.L2_LAC_OC.nc
, A2007014175000, 0, 95561, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007015165000.L2_LAC_OC.nc
, A2007015165000, 0, 11636, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007015165500.L2_LAC_OC.nc
, A2007015165500, 0, 72144, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007015183000.L2_LAC_OC.nc
, A2007015183000, 0, 5839, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007016160000.L2_LAC_OC.nc
, A2007016160000, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007016173500.L2_LAC_OC.nc
, A2007016173500, 959, 134356, 0.713775343118283
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007017164000.L2_LAC_OC.nc
, A2007017164000, 3, 57775, 0.00519255733448723
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007017182000.L2_LAC_OC.nc
, A2007017182000, 95, 30174, 0.314840591237489
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007018172500.L2_LAC_OC.nc
, A2007018172500, 58, 148263, 0.0391196724739146
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007019162500.L2_LAC_OC.nc
, A2007019162500, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007019163000.L2_LAC_OC.nc
, A2007019163000, 0, 33762, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007019180500.L2_LAC_OC.nc
, A2007019180500, 0, 57512, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007019181000.L2_LAC_OC.nc
, A2007019181000, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007020153500.L2_LAC_OC.nc
, A2007020153500, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007020171000.L2_LAC_OC.nc
, A2007020171000, 6619, 132275, 5.003969003969
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007021161500.L2_LAC_OC.nc
, A2007021161500, 0, 8918, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007021175500.L2_LAC_OC.nc
, A2007021175500, 18011, 84920, 21.2093735280264
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007022170000.L2_LAC_OC.nc
, A2007022170000, 7441, 1e+05, 7.441
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007022183500.L2_LAC_OC.nc
, A2007022183500, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007023160500.L2_LAC_OC.nc
, A2007023160500, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007023174000.L2_LAC_OC.nc
, A2007023174000, 2415, 118825, 2.03240058910162
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007023174500.L2_LAC_OC.nc
, A2007023174500, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007024164500.L2_LAC_OC.nc
, A2007024164500, 12457, 69873, 17.8280594793411
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007024165000.L2_LAC_OC.nc
, A2007024165000, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007024182500.L2_LAC_OC.nc
, A2007024182500, 382, 16647, 2.29470775515108
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007025173000.L2_LAC_OC.nc
, A2007025173000, 29408, 144844, 20.303222777609
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007026163500.L2_LAC_OC.nc
, A2007026163500, 110, 47493, 0.23161307982229
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007026181000.L2_LAC_OC.nc
, A2007026181000, 18, 15656, 0.114971895758815
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007026181500.L2_LAC_OC.nc
, A2007026181500, 762, 30661, 2.48524183816575
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007027154000.L2_LAC_OC.nc
, A2007027154000, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007027171500.L2_LAC_OC.nc
, A2007027171500, 15897, 87172, 18.2363602991786
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2007027172000.L2_LAC_OC.nc
, A2007027172000, 3568, 56539, 6.31068819752737
