URL, Imgname, Npixl, Npixltot, Perccov
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016001164500.L2_LAC_OC.nc
, A2016001164500, 1122, 69190, 1.62162162162162
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016001182500.L2_LAC_OC.nc
, A2016001182500, 300, 17239, 1.74024015314113
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016002173000.L2_LAC_OC.nc
, A2016002173000, 31521, 145261, 21.699561478993
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016003163500.L2_LAC_OC.nc
, A2016003163500, 0, 46812, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016003181000.L2_LAC_OC.nc
, A2016003181000, 1093, 18656, 5.85870497427101
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016003181500.L2_LAC_OC.nc
, A2016003181500, 3, 28540, 0.0105115627189909
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016004154000.L2_LAC_OC.nc
, A2016004154000, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016004171500.L2_LAC_OC.nc
, A2016004171500, 120, 98371, 0.121987171015848
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016005162000.L2_LAC_OC.nc
, A2016005162000, 768, 10054, 7.63875074597175
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016005180000.L2_LAC_OC.nc
, A2016005180000, 16174, 70777, 22.8520564590192
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016006170500.L2_LAC_OC.nc
, A2016006170500, 52474, 115898, 45.2760185680512
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016007161000.L2_LAC_OC.nc
, A2016007161000, 133, 996, 13.3534136546185
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016007174500.L2_LAC_OC.nc
, A2016007174500, 26, 116, 22.4137931034483
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016007175000.L2_LAC_OC.nc
, A2016007175000, 45251, 102481, 44.1555019954918
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016008165000.L2_LAC_OC.nc
, A2016008165000, 9, 4204, 0.214081826831589
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016008165500.L2_LAC_OC.nc
, A2016008165500, 9247, 78934, 11.7148503813312
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016008183000.L2_LAC_OC.nc
, A2016008183000, 38, 6259, 0.607125738935932
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016009173500.L2_LAC_OC.nc
, A2016009173500, 17, 134940, 0.0125981917889432
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016010164000.L2_LAC_OC.nc
, A2016010164000, 0, 57308, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016010182000.L2_LAC_OC.nc
, A2016010182000, 0, 30811, 0
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016011172500.L2_LAC_OC.nc
, A2016011172500, 23588, 148234, 15.9126786027497
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016012162500.L2_LAC_OC.nc
, A2016012162500, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016012163000.L2_LAC_OC.nc
, A2016012163000, 3543, 33141, 10.6906852539151
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016012180500.L2_LAC_OC.nc
, A2016012180500, 1682, 58004, 2.89980001379215
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016013153500.L2_LAC_OC.nc
, A2016013153500, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016013171000.L2_LAC_OC.nc
, A2016013171000, 4098, 131628, 3.11331935454463
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016014161500.L2_LAC_OC.nc
, A2016014161500, 9, 8470, 0.106257378984652
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016014175500.L2_LAC_OC.nc
, A2016014175500, 10264, 85638, 11.9853336135828
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016015170000.L2_LAC_OC.nc
, A2016015170000, 25956, 99234, 26.1563576999819
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016015183500.L2_LAC_OC.nc
, A2016015183500, 0, 0, NA
https://oceandata.sci.gsfc.nasa.gov/cmr/getfile/A2016016160500.L2_LAC_OC.nc
, A2016016160500, 0, 0, NA
